Tipo_dato,Territorio,TIME,Value
pranzo al bar,Sicilia,2000,27
pranzo al bar,Sicilia,2001,20
pranzo al bar,Sicilia,2002,53
pranzo al bar,Sicilia,2003,76
pranzo al bar,Sicilia,2005,33
pranzo al bar,Sicilia,2006,52
pranzo al bar,Sicilia,2007,68
pranzo al bar,Sicilia,2008,71
pranzo al bar,Sicilia,2009,66
pranzo al bar,Sicilia,2010,75
pranzo al bar,Sicilia,2011,78
pranzo al bar,Sicilia,2012,58
pranzo al bar,Sicilia,2013,114
pranzo al bar,Sicilia,2014,56
pranzo al bar,Sicilia,2015,54
pranzo al bar,Sicilia,2016,76
pranzo al bar,Sicilia,2017,56
pranzo al bar,Sicilia,2018,65
pranzo al bar,Sicilia,2019,62
pranzo al bar,Sicilia,2020,52
pranzo al bar,Sicilia,2021,43
pranzo al bar,Sicilia,2022,41
pranzo al bar,Sicilia,2023,27
colazione con latte e del cibo,Marche,1993,0
colazione con latte e del cibo,Marche,1994,0
colazione con latte e del cibo,Marche,1995,0
colazione con latte e del cibo,Marche,1996,697
colazione con latte e del cibo,Marche,1997,711
colazione con latte e del cibo,Marche,1998,682
colazione con latte e del cibo,Marche,1999,685
colazione con latte e del cibo,Marche,2000,644
colazione con latte e del cibo,Marche,2001,704
colazione con latte e del cibo,Marche,2002,679
colazione con latte e del cibo,Marche,2003,723
colazione con latte e del cibo,Marche,2005,714
colazione con latte e del cibo,Marche,2006,762
colazione con latte e del cibo,Marche,2007,740
colazione con latte e del cibo,Marche,2008,769
colazione con latte e del cibo,Marche,2009,791
colazione con latte e del cibo,Marche,2010,792
colazione con latte e del cibo,Marche,2011,764
colazione con latte e del cibo,Marche,2012,786
colazione con latte e del cibo,Marche,2013,753
colazione con latte e del cibo,Marche,2014,751
colazione con latte e del cibo,Marche,2015,754
colazione con latte e del cibo,Marche,2016,731
colazione con latte e del cibo,Marche,2017,702
colazione con latte e del cibo,Marche,2018,653
colazione con latte e del cibo,Marche,2019,669
colazione con latte e del cibo,Marche,2020,661
colazione con latte e del cibo,Marche,2021,599
colazione con latte e del cibo,Marche,2022,637
colazione con latte e del cibo,Marche,2023,644
pranzo sul posto di lavoro,Calabria,1993,0
pranzo sul posto di lavoro,Calabria,1994,0
pranzo sul posto di lavoro,Calabria,1995,0
pranzo sul posto di lavoro,Calabria,1996,0
pranzo sul posto di lavoro,Calabria,1997,73
pranzo sul posto di lavoro,Calabria,1998,93
pranzo sul posto di lavoro,Calabria,1999,72
pranzo sul posto di lavoro,Calabria,2000,89
pranzo sul posto di lavoro,Calabria,2001,71
pranzo sul posto di lavoro,Calabria,2002,98
pranzo sul posto di lavoro,Calabria,2003,95
pranzo sul posto di lavoro,Calabria,2005,76
pranzo sul posto di lavoro,Calabria,2006,74
pranzo sul posto di lavoro,Calabria,2007,109
pranzo sul posto di lavoro,Calabria,2008,93
pranzo sul posto di lavoro,Calabria,2009,92
pranzo sul posto di lavoro,Calabria,2010,83
pranzo sul posto di lavoro,Calabria,2011,84
pranzo sul posto di lavoro,Calabria,2012,83
pranzo sul posto di lavoro,Calabria,2013,73
pranzo sul posto di lavoro,Calabria,2014,64
pranzo sul posto di lavoro,Calabria,2015,68
pranzo sul posto di lavoro,Calabria,2016,92
pranzo sul posto di lavoro,Calabria,2017,105
pranzo sul posto di lavoro,Calabria,2018,104
pranzo sul posto di lavoro,Calabria,2019,75
pranzo sul posto di lavoro,Calabria,2020,76
pranzo sul posto di lavoro,Calabria,2021,88
pranzo sul posto di lavoro,Calabria,2022,78
pranzo sul posto di lavoro,Calabria,2023,100
pranzo in mensa,Centro,1993,0
pranzo in mensa,Centro,1994,0
pranzo in mensa,Centro,1995,0
pranzo in mensa,Centro,1996,0
pranzo in mensa,Centro,1997,784
pranzo in mensa,Centro,1998,816
pranzo in mensa,Centro,1999,799
pranzo in mensa,Centro,2000,863
pranzo in mensa,Centro,2001,781
pranzo in mensa,Centro,2002,786
pranzo in mensa,Centro,2003,907
pranzo in mensa,Centro,2005,844
pranzo in mensa,Centro,2006,847
pranzo in mensa,Centro,2007,929
pranzo in mensa,Centro,2008,863
pranzo in mensa,Centro,2009,936
pranzo in mensa,Centro,2010,991
pranzo in mensa,Centro,2011,895
pranzo in mensa,Centro,2012,883
pranzo in mensa,Centro,2013,963
pranzo in mensa,Centro,2014,894
pranzo in mensa,Centro,2015,978
pranzo in mensa,Centro,2016,953
pranzo in mensa,Centro,2017,984
pranzo in mensa,Centro,2018,957
pranzo in mensa,Centro,2019,1012
pranzo in mensa,Centro,2020,795
pranzo in mensa,Centro,2021,826
pranzo in mensa,Centro,2022,889
pranzo in mensa,Centro,2023,916
pranzo sul posto di lavoro,Molise,1993,0
pranzo sul posto di lavoro,Molise,1994,0
pranzo sul posto di lavoro,Molise,1995,0
pranzo sul posto di lavoro,Molise,1996,0
pranzo sul posto di lavoro,Molise,1997,13
pranzo sul posto di lavoro,Molise,1998,17
pranzo sul posto di lavoro,Molise,1999,16
pranzo sul posto di lavoro,Molise,2000,17
pranzo sul posto di lavoro,Molise,2001,13
pranzo sul posto di lavoro,Molise,2002,17
pranzo sul posto di lavoro,Molise,2003,18
pranzo sul posto di lavoro,Molise,2005,13
pranzo sul posto di lavoro,Molise,2006,15
pranzo sul posto di lavoro,Molise,2007,21
pranzo sul posto di lavoro,Molise,2008,18
pranzo sul posto di lavoro,Molise,2009,21
pranzo sul posto di lavoro,Molise,2010,14
pranzo sul posto di lavoro,Molise,2011,17
pranzo sul posto di lavoro,Molise,2012,9
pranzo sul posto di lavoro,Molise,2013,16
pranzo sul posto di lavoro,Molise,2014,11
pranzo sul posto di lavoro,Molise,2015,13
pranzo sul posto di lavoro,Molise,2016,15
pranzo sul posto di lavoro,Molise,2017,16
pranzo sul posto di lavoro,Molise,2018,18
pranzo sul posto di lavoro,Molise,2019,19
pranzo sul posto di lavoro,Molise,2020,19
pranzo sul posto di lavoro,Molise,2021,21
pranzo sul posto di lavoro,Molise,2022,21
pranzo sul posto di lavoro,Molise,2023,22
pranzo al bar,Umbria,1993,2
pranzo al bar,Umbria,1994,6
pranzo al bar,Umbria,1995,6
pranzo al bar,Umbria,1996,7
pranzo al bar,Umbria,1997,9
pranzo al bar,Umbria,1998,8
pranzo al bar,Umbria,1999,9
pranzo al bar,Umbria,2000,5
pranzo al bar,Umbria,2001,10
pranzo al bar,Umbria,2002,6
pranzo al bar,Umbria,2003,10
pranzo al bar,Umbria,2005,15
pranzo al bar,Umbria,2006,7
pranzo al bar,Umbria,2007,13
pranzo al bar,Umbria,2008,9
pranzo al bar,Umbria,2009,21
pranzo al bar,Umbria,2010,10
pranzo al bar,Umbria,2011,13
pranzo al bar,Umbria,2012,18
pranzo al bar,Umbria,2013,20
pranzo al bar,Umbria,2014,17
pranzo al bar,Umbria,2015,14
pranzo al bar,Umbria,2016,9
pranzo al bar,Umbria,2017,10
pranzo al bar,Umbria,2018,13
pranzo al bar,Umbria,2019,8
pranzo al bar,Umbria,2020,10
pranzo al bar,Umbria,2021,8
pranzo al bar,Umbria,2022,5
pranzo al bar,Umbria,2023,12
pasto principale la cena,10.001 - 50.000 ab.,1993,2128
pasto principale la cena,10.001 - 50.000 ab.,1994,2162
pasto principale la cena,10.001 - 50.000 ab.,1995,1934
pasto principale la cena,10.001 - 50.000 ab.,1996,2085
pasto principale la cena,10.001 - 50.000 ab.,1997,2153
pasto principale la cena,10.001 - 50.000 ab.,1998,2278
pasto principale la cena,10.001 - 50.000 ab.,1999,2085
pasto principale la cena,10.001 - 50.000 ab.,2000,2434
pasto principale la cena,10.001 - 50.000 ab.,2001,2158
pasto principale la cena,10.001 - 50.000 ab.,2002,2435
pasto principale la cena,10.001 - 50.000 ab.,2003,2429
pasto principale la cena,10.001 - 50.000 ab.,2005,2577
pasto principale la cena,10.001 - 50.000 ab.,2006,2559
pasto principale la cena,10.001 - 50.000 ab.,2007,2649
pasto principale la cena,10.001 - 50.000 ab.,2008,2733
pasto principale la cena,10.001 - 50.000 ab.,2009,2664
pasto principale la cena,10.001 - 50.000 ab.,2010,2971
pasto principale la cena,10.001 - 50.000 ab.,2011,3026
pasto principale la cena,10.001 - 50.000 ab.,2012,3133
pasto principale la cena,10.001 - 50.000 ab.,2013,2981
pasto principale la cena,10.001 - 50.000 ab.,2014,2907
pasto principale la cena,10.001 - 50.000 ab.,2015,3048
pasto principale la cena,10.001 - 50.000 ab.,2016,2999
pasto principale la cena,10.001 - 50.000 ab.,2017,2985
pasto principale la cena,10.001 - 50.000 ab.,2018,2906
pasto principale la cena,10.001 - 50.000 ab.,2019,2851
pasto principale la cena,10.001 - 50.000 ab.,2020,2835
pasto principale la cena,10.001 - 50.000 ab.,2021,2988
pasto principale la cena,10.001 - 50.000 ab.,2022,2855
pasto principale la cena,10.001 - 50.000 ab.,2023,3107
pasto principale la cena,2.001 - 10.000 ab.,1993,2035
pasto principale la cena,2.001 - 10.000 ab.,1994,2232
pasto principale la cena,2.001 - 10.000 ab.,1995,2109
pasto principale la cena,2.001 - 10.000 ab.,1996,2497
pasto principale la cena,2.001 - 10.000 ab.,1997,2377
pasto principale la cena,2.001 - 10.000 ab.,1998,2402
pasto principale la cena,2.001 - 10.000 ab.,1999,2616
pasto principale la cena,2.001 - 10.000 ab.,2000,2570
pasto principale la cena,2.001 - 10.000 ab.,2001,2246
pasto principale la cena,2.001 - 10.000 ab.,2002,2527
pasto principale la cena,2.001 - 10.000 ab.,2003,2529
pasto principale la cena,2.001 - 10.000 ab.,2005,2575
pasto principale la cena,2.001 - 10.000 ab.,2006,2401
pasto principale la cena,2.001 - 10.000 ab.,2007,2566
pasto principale la cena,2.001 - 10.000 ab.,2008,2803
pasto principale la cena,2.001 - 10.000 ab.,2009,2811
pasto principale la cena,2.001 - 10.000 ab.,2010,2583
pasto principale la cena,2.001 - 10.000 ab.,2011,2594
pasto principale la cena,2.001 - 10.000 ab.,2012,2571
pasto principale la cena,2.001 - 10.000 ab.,2013,2756
pasto principale la cena,2.001 - 10.000 ab.,2014,2812
pasto principale la cena,2.001 - 10.000 ab.,2015,2726
pasto principale la cena,2.001 - 10.000 ab.,2016,2628
pasto principale la cena,2.001 - 10.000 ab.,2017,2668
pasto principale la cena,2.001 - 10.000 ab.,2018,2465
pasto principale la cena,2.001 - 10.000 ab.,2019,2352
pasto principale la cena,2.001 - 10.000 ab.,2020,2300
pasto principale la cena,2.001 - 10.000 ab.,2021,2578
pasto principale la cena,2.001 - 10.000 ab.,2022,2587
pasto principale la cena,2.001 - 10.000 ab.,2023,2655
pranzo in mensa,Sicilia,1993,0
pranzo in mensa,Sicilia,1994,0
pranzo in mensa,Sicilia,1995,0
pranzo in mensa,Sicilia,1996,0
pranzo in mensa,Sicilia,1997,94
pranzo in mensa,Sicilia,1998,103
pranzo in mensa,Sicilia,1999,107
pranzo in mensa,Sicilia,2000,125
pranzo in mensa,Sicilia,2001,102
pranzo in mensa,Sicilia,2002,129
pranzo in mensa,Sicilia,2003,121
pranzo in mensa,Sicilia,2005,100
pranzo in mensa,Sicilia,2006,132
pranzo in mensa,Sicilia,2007,109
pranzo in mensa,Sicilia,2008,98
pranzo in mensa,Sicilia,2009,126
pranzo in mensa,Sicilia,2010,114
pranzo in mensa,Sicilia,2011,126
pranzo in mensa,Sicilia,2012,109
pranzo in mensa,Sicilia,2013,93
pranzo in mensa,Sicilia,2014,135
pranzo in mensa,Sicilia,2015,115
pranzo in mensa,Sicilia,2016,111
pranzo in mensa,Sicilia,2017,114
pranzo in mensa,Sicilia,2018,129
pranzo in mensa,Sicilia,2019,131
pranzo in mensa,Sicilia,2020,85
pranzo in mensa,Sicilia,2021,82
pranzo in mensa,Sicilia,2022,113
pranzo in mensa,Sicilia,2023,113
colazione adeguata (con latte e/o del cibo),Sardegna,1993,1054
colazione adeguata (con latte e/o del cibo),Sardegna,1994,1048
colazione adeguata (con latte e/o del cibo),Sardegna,1995,1169
colazione adeguata (con latte e/o del cibo),Sardegna,1996,1212
colazione adeguata (con latte e/o del cibo),Sardegna,1997,1213
colazione adeguata (con latte e/o del cibo),Sardegna,1998,1207
colazione adeguata (con latte e/o del cibo),Sardegna,1999,1211
colazione adeguata (con latte e/o del cibo),Sardegna,2000,1129
colazione adeguata (con latte e/o del cibo),Sardegna,2001,1163
colazione adeguata (con latte e/o del cibo),Sardegna,2002,1177
colazione adeguata (con latte e/o del cibo),Sardegna,2003,1255
colazione adeguata (con latte e/o del cibo),Sardegna,2005,1185
colazione adeguata (con latte e/o del cibo),Sardegna,2006,1198
colazione adeguata (con latte e/o del cibo),Sardegna,2007,1205
colazione adeguata (con latte e/o del cibo),Sardegna,2008,1264
colazione adeguata (con latte e/o del cibo),Sardegna,2009,1221
colazione adeguata (con latte e/o del cibo),Sardegna,2010,1236
colazione adeguata (con latte e/o del cibo),Sardegna,2011,1243
colazione adeguata (con latte e/o del cibo),Sardegna,2012,1264
colazione adeguata (con latte e/o del cibo),Sardegna,2013,1287
colazione adeguata (con latte e/o del cibo),Sardegna,2014,1237
colazione adeguata (con latte e/o del cibo),Sardegna,2015,1274
colazione adeguata (con latte e/o del cibo),Sardegna,2016,1332
colazione adeguata (con latte e/o del cibo),Sardegna,2017,1268
colazione adeguata (con latte e/o del cibo),Sardegna,2018,1273
colazione adeguata (con latte e/o del cibo),Sardegna,2019,1200
colazione adeguata (con latte e/o del cibo),Sardegna,2020,1243
colazione adeguata (con latte e/o del cibo),Sardegna,2021,1221
colazione adeguata (con latte e/o del cibo),Sardegna,2022,1151
colazione adeguata (con latte e/o del cibo),Sardegna,2023,1216
pranzo in casa,Abruzzo,1993,1080
pranzo in casa,Abruzzo,1994,1089
pranzo in casa,Abruzzo,1995,1090
pranzo in casa,Abruzzo,1996,1073
pranzo in casa,Abruzzo,1997,1002
pranzo in casa,Abruzzo,1998,1032
pranzo in casa,Abruzzo,1999,1005
pranzo in casa,Abruzzo,2000,1040
pranzo in casa,Abruzzo,2001,974
pranzo in casa,Abruzzo,2002,1006
pranzo in casa,Abruzzo,2003,1032
pranzo in casa,Abruzzo,2005,1030
pranzo in casa,Abruzzo,2006,1047
pranzo in casa,Abruzzo,2007,1025
pranzo in casa,Abruzzo,2008,1069
pranzo in casa,Abruzzo,2009,1024
pranzo in casa,Abruzzo,2010,1014
pranzo in casa,Abruzzo,2011,1007
pranzo in casa,Abruzzo,2012,1060
pranzo in casa,Abruzzo,2013,1039
pranzo in casa,Abruzzo,2014,1035
pranzo in casa,Abruzzo,2015,1067
pranzo in casa,Abruzzo,2016,1050
pranzo in casa,Abruzzo,2017,1073
pranzo in casa,Abruzzo,2018,1057
pranzo in casa,Abruzzo,2019,985
pranzo in casa,Abruzzo,2020,1004
pranzo in casa,Abruzzo,2021,1061
pranzo in casa,Abruzzo,2022,977
pranzo in casa,Abruzzo,2023,978
pranzo al bar,Toscana,1993,49
pranzo al bar,Toscana,1994,50
pranzo al bar,Toscana,1995,92
pranzo al bar,Toscana,1996,105
pranzo al bar,Toscana,1997,85
pranzo al bar,Toscana,1998,91
pranzo al bar,Toscana,1999,103
pranzo al bar,Toscana,2000,72
pranzo al bar,Toscana,2001,87
pranzo al bar,Toscana,2002,138
pranzo al bar,Toscana,2003,109
pranzo al bar,Toscana,2005,121
pranzo al bar,Toscana,2006,147
pranzo al bar,Toscana,2007,166
pranzo al bar,Toscana,2008,152
pranzo al bar,Toscana,2009,152
pranzo al bar,Toscana,2010,134
pranzo al bar,Toscana,2011,114
pranzo al bar,Toscana,2012,136
pranzo al bar,Toscana,2013,182
pranzo al bar,Toscana,2014,147
pranzo al bar,Toscana,2015,101
pranzo al bar,Toscana,2016,121
pranzo al bar,Toscana,2017,101
pranzo al bar,Toscana,2018,104
pranzo al bar,Toscana,2019,117
pranzo al bar,Toscana,2020,71
pranzo al bar,Toscana,2021,51
pranzo al bar,Toscana,2022,57
pranzo al bar,Toscana,2023,68
pasto principale la cena,Marche,1993,155
pasto principale la cena,Marche,1994,166
pasto principale la cena,Marche,1995,173
pasto principale la cena,Marche,1996,187
pasto principale la cena,Marche,1997,225
pasto principale la cena,Marche,1998,198
pasto principale la cena,Marche,1999,199
pasto principale la cena,Marche,2000,176
pasto principale la cena,Marche,2001,181
pasto principale la cena,Marche,2002,216
pasto principale la cena,Marche,2003,247
pasto principale la cena,Marche,2005,248
pasto principale la cena,Marche,2006,256
pasto principale la cena,Marche,2007,241
pasto principale la cena,Marche,2008,218
pasto principale la cena,Marche,2009,269
pasto principale la cena,Marche,2010,307
pasto principale la cena,Marche,2011,264
pasto principale la cena,Marche,2012,250
pasto principale la cena,Marche,2013,216
pasto principale la cena,Marche,2014,292
pasto principale la cena,Marche,2015,277
pasto principale la cena,Marche,2016,309
pasto principale la cena,Marche,2017,255
pasto principale la cena,Marche,2018,238
pasto principale la cena,Marche,2019,277
pasto principale la cena,Marche,2020,262
pasto principale la cena,Marche,2021,226
pasto principale la cena,Marche,2022,256
pasto principale la cena,Marche,2023,257
pranzo in mensa,50.001 ab. e più,1993,0
pranzo in mensa,50.001 ab. e più,1994,0
pranzo in mensa,50.001 ab. e più,1995,0
pranzo in mensa,50.001 ab. e più,1996,0
pranzo in mensa,50.001 ab. e più,1997,495
pranzo in mensa,50.001 ab. e più,1998,556
pranzo in mensa,50.001 ab. e più,1999,550
pranzo in mensa,50.001 ab. e più,2000,565
pranzo in mensa,50.001 ab. e più,2001,510
pranzo in mensa,50.001 ab. e più,2002,642
pranzo in mensa,50.001 ab. e più,2003,645
pranzo in mensa,50.001 ab. e più,2005,622
pranzo in mensa,50.001 ab. e più,2006,612
pranzo in mensa,50.001 ab. e più,2007,664
pranzo in mensa,50.001 ab. e più,2008,714
pranzo in mensa,50.001 ab. e più,2009,667
pranzo in mensa,50.001 ab. e più,2010,697
pranzo in mensa,50.001 ab. e più,2011,747
pranzo in mensa,50.001 ab. e più,2012,704
pranzo in mensa,50.001 ab. e più,2013,674
pranzo in mensa,50.001 ab. e più,2014,651
pranzo in mensa,50.001 ab. e più,2015,705
pranzo in mensa,50.001 ab. e più,2016,672
pranzo in mensa,50.001 ab. e più,2017,707
pranzo in mensa,50.001 ab. e più,2018,734
pranzo in mensa,50.001 ab. e più,2019,773
pranzo in mensa,50.001 ab. e più,2020,652
pranzo in mensa,50.001 ab. e più,2021,563
pranzo in mensa,50.001 ab. e più,2022,676
pranzo in mensa,50.001 ab. e più,2023,680
colazione con latte e del cibo,Friuli-Venezia Giulia,1993,0
colazione con latte e del cibo,Friuli-Venezia Giulia,1994,0
