"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2023","2023",2.2,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1993","1993",1.6,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1994","1994",1.5,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1995","1995",2.5,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1996","1996",2.8,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1997","1997",2,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1998","1998",2.2,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1999","1999",2.4,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2000","2000",2.6,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2001","2001",3.7,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2002","2002",2.8,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2003","2003",2.8,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2005","2005",2.5,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2006","2006",4.1,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2007","2007",3.6,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2008","2008",3.3,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2009","2009",3.4,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2010","2010",3.2,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2011","2011",3.7,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2012","2012",3.3,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2013","2013",2.9,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2014","2014",2.1,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2015","2015",2.3,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2016","2016",2.9,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2017","2017",2.1,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2018","2018",3,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2019","2019",2.6,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2020","2020",1.8,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2021","2021",1.2,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2022","2022",1.3,,
"ITD5","Emilia-Romagna","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2023","2023",1.5,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1993","1993",210,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1994","1994",229,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1995","1995",239,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1996","1996",261,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1997","1997",263,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1998","1998",267,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1999","1999",231,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2000","2000",280,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2001","2001",248,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2002","2002",267,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2003","2003",259,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2005","2005",298,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2006","2006",271,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2007","2007",263,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2008","2008",284,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2009","2009",318,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2010","2010",247,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2011","2011",261,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2012","2012",283,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2013","2013",276,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2014","2014",280,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2015","2015",261,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2016","2016",288,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2017","2017",298,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2018","2018",282,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2019","2019",247,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2020","2020",231,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2021","2021",261,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2022","2022",253,,
"ITD4","Friuli-Venezia Giulia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2023","2023",239,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1993","1993",0,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1994","1994",0,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1995","1995",0,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1996","1996",0,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1997","1997",151,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1998","1998",166,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1999","1999",167,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2000","2000",204,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2001","2001",202,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2002","2002",264,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2003","2003",192,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2005","2005",246,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2006","2006",203,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2007","2007",273,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2008","2008",286,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2009","2009",294,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2010","2010",273,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2011","2011",292,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2012","2012",304,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2013","2013",349,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2014","2014",329,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2015","2015",355,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2016","2016",401,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2017","2017",410,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2018","2018",373,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2019","2019",424,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2020","2020",443,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2021","2021",470,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2022","2022",449,,
"ITD5","Emilia-Romagna","3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","2023","2023",487,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1997","1997",8.6,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1998","1998",8.6,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1999","1999",8.4,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2000","2000",9.5,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2001","2001",9.7,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2002","2002",8.3,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2003","2003",8.4,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2005","2005",8.1,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2006","2006",9.2,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2007","2007",8.5,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2008","2008",8.2,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2009","2009",9.1,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2010","2010",9.5,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2011","2011",8.2,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2012","2012",8.3,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2013","2013",8.3,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2014","2014",8.6,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2015","2015",8.8,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2016","2016",8.1,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2017","2017",10.2,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2018","2018",8.8,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2019","2019",8.9,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2020","2020",7.3,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2021","2021",7.3,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2022","2022",8.5,,
"2","centro area metropolitana","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2023","2023",7.5,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1993","1993",16941,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1994","1994",17451,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1995","1995",17988,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1996","1996",19253,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1997","1997",18946,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1998","1998",19397,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1999","1999",19025,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2000","2000",19028,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2001","2001",19150,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2002","2002",19400,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2003","2003",19979,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2005","2005",20574,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2006","2006",20491,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2007","2007",20776,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2008","2008",20880,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2009","2009",20869,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2010","2010",21477,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2011","2011",21405,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2012","2012",21812,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2013","2013",21769,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2014","2014",22026,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2015","2015",22230,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2016","2016",22278,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2017","2017",22279,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2018","2018",22290,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2019","2019",22040,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2020","2020",22191,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2021","2021",22469,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2022","2022",21899,,
"ITCD","Nord","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2023","2023",21525,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1993","1993",38,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1994","1994",40,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1995","1995",34,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1996","1996",39,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1997","1997",30,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1998","1998",44,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1999","1999",33,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2000","2000",36,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2001","2001",28,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2002","2002",31,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2003","2003",31,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2005","2005",32,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2006","2006",35,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2007","2007",42,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2008","2008",41,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2009","2009",41,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2010","2010",42,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2011","2011",30,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2012","2012",33,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2013","2013",36,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2014","2014",31,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2015","2015",37,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2016","2016",39,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2017","2017",36,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2018","2018",35,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2019","2019",43,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2020","2020",39,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2021","2021",43,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2022","2022",38,,
"ITF2","Molise","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2023","2023",37,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1993","1993",1.3,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1994","1994",1.1,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1995","1995",1.3,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1996","1996",1.5,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1997","1997",1.6,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1998","1998",1.6,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","1999","1999",1.3,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2000","2000",1.5,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2001","2001",2.2,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2002","2002",2.1,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2003","2003",2.1,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2005","2005",2.5,,
"ITD3","Veneto","3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2006","2006",2.1,,
