Tipo_dato,Sesso,TIME,Classe_di_età,Titolo_di_studio,Value
colazione adeguata (con latte e/o del cibo),maschi,2019,6-24 anni,licenza di scuola media,1323
colazione adeguata (con latte e/o del cibo),maschi,2020,6-24 anni,licenza di scuola media,1376
colazione adeguata (con latte e/o del cibo),maschi,2021,6-24 anni,licenza di scuola media,1324
colazione adeguata (con latte e/o del cibo),maschi,2022,6-24 anni,licenza di scuola media,1182
colazione adeguata (con latte e/o del cibo),maschi,2023,6-24 anni,licenza di scuola media,1281
pranzo al bar,femmine,1993,6 anni e più,diploma,182
pranzo al bar,femmine,1994,6 anni e più,diploma,203
pranzo al bar,femmine,1995,6 anni e più,diploma,235
pranzo al bar,femmine,1996,6 anni e più,diploma,267
pranzo al bar,femmine,1997,6 anni e più,diploma,230
pranzo al bar,femmine,1998,6 anni e più,diploma,213
pranzo al bar,femmine,1999,6 anni e più,diploma,243
pranzo al bar,femmine,2000,6 anni e più,diploma,252
pranzo al bar,femmine,2001,6 anni e più,diploma,277
pranzo al bar,femmine,2002,6 anni e più,diploma,298
pranzo al bar,femmine,2003,6 anni e più,diploma,326
pranzo al bar,femmine,2005,6 anni e più,diploma,309
pranzo al bar,femmine,2006,6 anni e più,diploma,328
pranzo al bar,femmine,2007,6 anni e più,diploma,292
pranzo al bar,femmine,2008,6 anni e più,diploma,311
pranzo al bar,femmine,2009,6 anni e più,diploma,335
pranzo al bar,femmine,2010,6 anni e più,diploma,287
pranzo al bar,femmine,2011,6 anni e più,diploma,279
pranzo al bar,femmine,2012,6 anni e più,diploma,269
pranzo al bar,femmine,2013,6 anni e più,diploma,268
pranzo al bar,femmine,2014,6 anni e più,diploma,269
pranzo al bar,femmine,2015,6 anni e più,diploma,261
pranzo al bar,femmine,2016,6 anni e più,diploma,194
pranzo al bar,femmine,2017,6 anni e più,diploma,183
pranzo al bar,femmine,2018,6 anni e più,diploma,192
pranzo al bar,femmine,2019,6 anni e più,diploma,171
pranzo al bar,femmine,2020,6 anni e più,diploma,149
pranzo al bar,femmine,2021,6 anni e più,diploma,76
pranzo al bar,femmine,2022,6 anni e più,diploma,132
pranzo al bar,femmine,2023,6 anni e più,diploma,110
colazione con latte e del cibo,maschi,1993,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
colazione con latte e del cibo,maschi,1994,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
colazione con latte e del cibo,maschi,1995,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
colazione con latte e del cibo,maschi,1996,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",908
colazione con latte e del cibo,maschi,1997,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",905
colazione con latte e del cibo,maschi,1998,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",807
colazione con latte e del cibo,maschi,1999,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",809
colazione con latte e del cibo,maschi,2000,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",723
colazione con latte e del cibo,maschi,2001,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",652
colazione con latte e del cibo,maschi,2002,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",644
colazione con latte e del cibo,maschi,2003,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",593
colazione con latte e del cibo,maschi,2005,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",543
colazione con latte e del cibo,maschi,2006,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",524
colazione con latte e del cibo,maschi,2007,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",544
colazione con latte e del cibo,maschi,2008,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",467
colazione con latte e del cibo,maschi,2009,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",417
colazione con latte e del cibo,maschi,2010,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",347
colazione con latte e del cibo,maschi,2011,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",329
colazione con latte e del cibo,maschi,2012,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",368
colazione con latte e del cibo,maschi,2013,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",324
colazione con latte e del cibo,maschi,2014,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",277
colazione con latte e del cibo,maschi,2015,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",223
colazione con latte e del cibo,maschi,2016,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",224
colazione con latte e del cibo,maschi,2017,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",237
colazione con latte e del cibo,maschi,2018,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",173
colazione con latte e del cibo,maschi,2019,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",169
colazione con latte e del cibo,maschi,2020,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",145
colazione con latte e del cibo,maschi,2021,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",131
colazione con latte e del cibo,maschi,2022,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",135
colazione con latte e del cibo,maschi,2023,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",107
pranzo in casa,femmine,1993,6-24 anni,diploma,1507
pranzo in casa,femmine,1994,6-24 anni,diploma,1493
pranzo in casa,femmine,1995,6-24 anni,diploma,1476
pranzo in casa,femmine,1996,6-24 anni,diploma,1465
pranzo in casa,femmine,1997,6-24 anni,diploma,1365
pranzo in casa,femmine,1998,6-24 anni,diploma,1257
pranzo in casa,femmine,1999,6-24 anni,diploma,1153
pranzo in casa,femmine,2000,6-24 anni,diploma,1079
pranzo in casa,femmine,2001,6-24 anni,diploma,1036
pranzo in casa,femmine,2002,6-24 anni,diploma,982
pranzo in casa,femmine,2003,6-24 anni,diploma,1002
pranzo in casa,femmine,2005,6-24 anni,diploma,975
pranzo in casa,femmine,2006,6-24 anni,diploma,875
pranzo in casa,femmine,2007,6-24 anni,diploma,883
pranzo in casa,femmine,2008,6-24 anni,diploma,883
pranzo in casa,femmine,2009,6-24 anni,diploma,861
pranzo in casa,femmine,2010,6-24 anni,diploma,886
pranzo in casa,femmine,2011,6-24 anni,diploma,893
pranzo in casa,femmine,2012,6-24 anni,diploma,883
pranzo in casa,femmine,2013,6-24 anni,diploma,961
pranzo in casa,femmine,2014,6-24 anni,diploma,877
pranzo in casa,femmine,2015,6-24 anni,diploma,827
pranzo in casa,femmine,2016,6-24 anni,diploma,874
pranzo in casa,femmine,2017,6-24 anni,diploma,954
pranzo in casa,femmine,2018,6-24 anni,diploma,882
pranzo in casa,femmine,2019,6-24 anni,diploma,809
pranzo in casa,femmine,2020,6-24 anni,diploma,991
pranzo in casa,femmine,2021,6-24 anni,diploma,1075
pranzo in casa,femmine,2022,6-24 anni,diploma,949
pranzo in casa,femmine,2023,6-24 anni,diploma,895
colazione con latte e del cibo,maschi,1993,6 anni e più,totale,0
colazione con latte e del cibo,maschi,1994,6 anni e più,totale,0
colazione con latte e del cibo,maschi,1995,6 anni e più,totale,0
colazione con latte e del cibo,maschi,1996,6 anni e più,totale,11519
colazione con latte e del cibo,maschi,1997,6 anni e più,totale,11294
colazione con latte e del cibo,maschi,1998,6 anni e più,totale,11231
colazione con latte e del cibo,maschi,1999,6 anni e più,totale,10883
colazione con latte e del cibo,maschi,2000,6 anni e più,totale,10487
colazione con latte e del cibo,maschi,2001,6 anni e più,totale,10314
colazione con latte e del cibo,maschi,2002,6 anni e più,totale,10538
colazione con latte e del cibo,maschi,2003,6 anni e più,totale,10670
colazione con latte e del cibo,maschi,2005,6 anni e più,totale,11717
colazione con latte e del cibo,maschi,2006,6 anni e più,totale,11463
colazione con latte e del cibo,maschi,2007,6 anni e più,totale,11783
colazione con latte e del cibo,maschi,2008,6 anni e più,totale,11992
colazione con latte e del cibo,maschi,2009,6 anni e più,totale,11847
colazione con latte e del cibo,maschi,2010,6 anni e più,totale,11776
colazione con latte e del cibo,maschi,2011,6 anni e più,totale,11825
colazione con latte e del cibo,maschi,2012,6 anni e più,totale,11880
colazione con latte e del cibo,maschi,2013,6 anni e più,totale,11911
colazione con latte e del cibo,maschi,2014,6 anni e più,totale,11675
colazione con latte e del cibo,maschi,2015,6 anni e più,totale,11824
colazione con latte e del cibo,maschi,2016,6 anni e più,totale,11537
colazione con latte e del cibo,maschi,2017,6 anni e più,totale,11016
colazione con latte e del cibo,maschi,2018,6 anni e più,totale,10678
colazione con latte e del cibo,maschi,2019,6 anni e più,totale,10331
colazione con latte e del cibo,maschi,2020,6 anni e più,totale,10420
colazione con latte e del cibo,maschi,2021,6 anni e più,totale,10217
colazione con latte e del cibo,maschi,2022,6 anni e più,totale,10208
colazione con latte e del cibo,maschi,2023,6 anni e più,totale,9776
pranzo al bar,maschi,1993,65 anni e più,licenza di scuola media,0
pranzo al bar,maschi,1994,65 anni e più,licenza di scuola media,4
pranzo al bar,maschi,1995,65 anni e più,licenza di scuola media,0
pranzo al bar,maschi,1996,65 anni e più,licenza di scuola media,1
pranzo al bar,maschi,1997,65 anni e più,licenza di scuola media,0
pranzo al bar,maschi,1998,65 anni e più,licenza di scuola media,1
pranzo al bar,maschi,1999,65 anni e più,licenza di scuola media,3
pranzo al bar,maschi,2000,65 anni e più,licenza di scuola media,3
pranzo al bar,maschi,2001,65 anni e più,licenza di scuola media,2
pranzo al bar,maschi,2002,65 anni e più,licenza di scuola media,0
pranzo al bar,maschi,2003,65 anni e più,licenza di scuola media,3
pranzo al bar,maschi,2005,65 anni e più,licenza di scuola media,4
pranzo al bar,maschi,2006,65 anni e più,licenza di scuola media,1
pranzo al bar,maschi,2007,65 anni e più,licenza di scuola media,1
pranzo al bar,maschi,2008,65 anni e più,licenza di scuola media,2
pranzo al bar,maschi,2009,65 anni e più,licenza di scuola media,6
pranzo al bar,maschi,2010,65 anni e più,licenza di scuola media,2
pranzo al bar,maschi,2011,65 anni e più,licenza di scuola media,0
pranzo al bar,maschi,2012,65 anni e più,licenza di scuola media,2
pranzo al bar,maschi,2013,65 anni e più,licenza di scuola media,6
pranzo al bar,maschi,2014,65 anni e più,licenza di scuola media,4
pranzo al bar,maschi,2015,65 anni e più,licenza di scuola media,4
pranzo al bar,maschi,2016,65 anni e più,licenza di scuola media,8
pranzo al bar,maschi,2017,65 anni e più,licenza di scuola media,5
pranzo al bar,maschi,2018,65 anni e più,licenza di scuola media,4
pranzo al bar,maschi,2019,65 anni e più,licenza di scuola media,7
pranzo al bar,maschi,2020,65 anni e più,licenza di scuola media,8
pranzo al bar,maschi,2021,65 anni e più,licenza di scuola media,6
pranzo al bar,maschi,2022,65 anni e più,licenza di scuola media,10
pranzo al bar,maschi,2023,65 anni e più,licenza di scuola media,3
pranzo al bar,maschi,1993,6-24 anni,licenza di scuola media,25
pranzo al bar,maschi,1994,6-24 anni,licenza di scuola media,38
pranzo al bar,maschi,1995,6-24 anni,licenza di scuola media,42
pranzo al bar,maschi,1996,6-24 anni,licenza di scuola media,25
pranzo al bar,maschi,1997,6-24 anni,licenza di scuola media,23
pranzo al bar,maschi,1998,6-24 anni,licenza di scuola media,31
pranzo al bar,maschi,1999,6-24 anni,licenza di scuola media,16
pranzo al bar,maschi,2000,6-24 anni,licenza di scuola media,26
pranzo al bar,maschi,2001,6-24 anni,licenza di scuola media,31
pranzo al bar,maschi,2002,6-24 anni,licenza di scuola media,13
pranzo al bar,maschi,2003,6-24 anni,licenza di scuola media,31
pranzo al bar,maschi,2005,6-24 anni,licenza di scuola media,27
pranzo al bar,maschi,2006,6-24 anni,licenza di scuola media,25
pranzo al bar,maschi,2007,6-24 anni,licenza di scuola media,26
pranzo al bar,maschi,2008,6-24 anni,licenza di scuola media,29
pranzo al bar,maschi,2009,6-24 anni,licenza di scuola media,18
pranzo al bar,maschi,2010,6-24 anni,licenza di scuola media,25
pranzo al bar,maschi,2011,6-24 anni,licenza di scuola media,28
pranzo al bar,maschi,2012,6-24 anni,licenza di scuola media,20
pranzo al bar,maschi,2013,6-24 anni,licenza di scuola media,20
pranzo al bar,maschi,2014,6-24 anni,licenza di scuola media,17
pranzo al bar,maschi,2015,6-24 anni,licenza di scuola media,26
pranzo al bar,maschi,2016,6-24 anni,licenza di scuola media,40
pranzo al bar,maschi,2017,6-24 anni,licenza di scuola media,12
pranzo al bar,maschi,2018,6-24 anni,licenza di scuola media,14
pranzo al bar,maschi,2019,6-24 anni,licenza di scuola media,20
pranzo al bar,maschi,2020,6-24 anni,licenza di scuola media,10
pranzo al bar,maschi,2021,6-24 anni,licenza di scuola media,7
pranzo al bar,maschi,2022,6-24 anni,licenza di scuola media,16
pranzo al bar,maschi,2023,6-24 anni,licenza di scuola media,17
pranzo in casa,maschi,1993,45-64 anni,licenza di scuola media,1353
pranzo in casa,maschi,1994,45-64 anni,licenza di scuola media,1381
pranzo in casa,maschi,1995,45-64 anni,licenza di scuola media,1428
pranzo in casa,maschi,1996,45-64 anni,licenza di scuola media,1421
pranzo in casa,maschi,1997,45-64 anni,licenza di scuola media,1460
pranzo in casa,maschi,1998,45-64 anni,licenza di scuola media,1527
pranzo in casa,maschi,1999,45-64 anni,licenza di scuola media,1525
pranzo in casa,maschi,2000,45-64 anni,licenza di scuola media,1512
pranzo in casa,maschi,2001,45-64 anni,licenza di scuola media,1625
pranzo in casa,maschi,2002,45-64 anni,licenza di scuola media,1596
pranzo in casa,maschi,2003,45-64 anni,licenza di scuola media,1666
pranzo in casa,maschi,2005,45-64 anni,licenza di scuola media,1854
pranzo in casa,maschi,2006,45-64 anni,licenza di scuola media,1872
pranzo in casa,maschi,2007,45-64 anni,licenza di scuola media,1893
pranzo in casa,maschi,2008,45-64 anni,licenza di scuola media,1955
pranzo in casa,maschi,2009,45-64 anni,licenza di scuola media,1993
pranzo in casa,maschi,2010,45-64 anni,licenza di scuola media,1985
pranzo in casa,maschi,2011,45-64 anni,licenza di scuola media,2226
pranzo in casa,maschi,2012,45-64 anni,licenza di scuola media,2132
pranzo in casa,maschi,2013,45-64 anni,licenza di scuola media,2143
pranzo in casa,maschi,2014,45-64 anni,licenza di scuola media,2319
pranzo in casa,maschi,2015,45-64 anni,licenza di scuola media,2213
pranzo in casa,maschi,2016,45-64 anni,licenza di scuola media,2181
pranzo in casa,maschi,2017,45-64 anni,licenza di scuola media,2344
pranzo in casa,maschi,2018,45-64 anni,licenza di scuola media,2265
pranzo in casa,maschi,2019,45-64 anni,licenza di scuola media,2254
pranzo in casa,maschi,2020,45-64 anni,licenza di scuola media,2384
pranzo in casa,maschi,2021,45-64 anni,licenza di scuola media,2267
pranzo in casa,maschi,2022,45-64 anni,licenza di scuola media,2179
pranzo in casa,maschi,2023,45-64 anni,licenza di scuola media,2049
pranzo in mensa,femmine,1993,6-24 anni,laurea e post-laurea,0
pranzo in mensa,femmine,1994,6-24 anni,laurea e post-laurea,0
pranzo in mensa,femmine,1995,6-24 anni,laurea e post-laurea,0
pranzo in mensa,femmine,1996,6-24 anni,laurea e post-laurea,0
pranzo in mensa,femmine,1997,6-24 anni,laurea e post-laurea,3
pranzo in mensa,femmine,1998,6-24 anni,laurea e post-laurea,2
pranzo in mensa,femmine,1999,6-24 anni,laurea e post-laurea,4
pranzo in mensa,femmine,2000,6-24 anni,laurea e post-laurea,4
pranzo in mensa,femmine,2001,6-24 anni,laurea e post-laurea,7
pranzo in mensa,femmine,2002,6-24 anni,laurea e post-laurea,9
pranzo in mensa,femmine,2003,6-24 anni,laurea e post-laurea,3
pranzo in mensa,femmine,2005,6-24 anni,laurea e post-laurea,10
pranzo in mensa,femmine,2006,6-24 anni,laurea e post-laurea,9
pranzo in mensa,femmine,2007,6-24 anni,laurea e post-laurea,14
pranzo in mensa,femmine,2008,6-24 anni,laurea e post-laurea,19
pranzo in mensa,femmine,2009,6-24 anni,laurea e post-laurea,9
pranzo in mensa,femmine,2010,6-24 anni,laurea e post-laurea,17
